role,play,41845
,model,8212
,important,6690
,government,3209
,key,3046
,major,2762
,leadership,2157
,gender,2075
,significant,2011
,active,1949
,central,1876
,assume,1876
,critical,1663
,crucial,1428
,leading,1273
,role,1268
,traditional,1249
,development,1156
,society,1049
,vital,1031
,play,993
,fill,959
,prominent,936
,lead,912
,define,877
,positive,836
,actor,814
,responsibility,794
,pivotal,789
,supporting,788
,perform,692
,examine,666
,conflict,604
,female,598
,religion,595
,essential,587
,primary,583
,title,574
,starring,553
,male,547
,proper,545
,emphasize,499
,understanding,491
,shape,481
,counselor,460
,assign,459
,cast,444
,dominant,425
,perception,421
,expand,420
,dual,417
,reprise,394
,explore,393
,fulfill,392
,reversal,391
,increasingly,381
,minor,373
,limited,369
,unique,368
,expectation,366
,reverse,361
,changing,360
,regarding,360
,highlight,348
,land,340
,athletic,329
,acknowledge,325
,mentor,303
,actress,283
,athlete,276
,fulfil,262
,educator,256
,fundamental,254
,ambiguity,252
,integral,246
,decisive,243
,faculty,239
,combat,237
,secondary,230
,embrace,216
,recurring,214
,star,207
,functional,204
,parental,204
,increasing,199
,librarian,199
,constructive,198
,expanded,198
,influential,193
,passive,188
,recognition,182
,regulate,181
,advisory,180
,audition,177
,military,176
,alleged,175
,meaningful,172
,diminish,167
,formation,166
,respective,164
,principal,163
,broadway,158
,psychologist,156
,facilitate,154
,mediating,150
,clarify,148
,strengthen,146
,redefine,145
,orientation,139
,distinct,138
,concerning,136
,supportive,134
,mediator,130
,institutional,128
,administrative,128
,starting,126
,lesser,126
,protective,124
,regulatory,124
,causal,124
,conception,122
,principal,119
,instrumental,118
,masculine,116
,cameo,116
,advocacy,114
,shaping,109
,facilitator,109
,governance,108
,downplay,107
,determining,106
,feminine,105
,ecological,105
,acting,105
,continuing,103
,protector,103
,traditionally,103
,clarity,102
,eg,102
,speaking,102
,relish,101
,instructional,100
,relegate,100
,ecosystem,100
,emerging,100
,parenting,99
,coaching,99
,oversight,98
,subordinate,98
,modeling,97
,managerial,96
,complementary,94
,caregiver,94
,challenging,94
,symbolic,93
,ie,91
,supervisory,91
,genetics,89
,proactive,88
,guiding,87
,perceived,87
,maternal,87
,overload,85
,stereotype,83
,breakout,83
,memorable,82
,socialization,82
,intermediary,82
,organizational,82
,indispensable,81
,societal,81
,funder,78
,underscore,77
,mediate,75
,expanding,75
,spirituality,75
,relation,75
,iconic,72
,pathogenesis,71
,evolving,71
,villain,71
,enactment,71
,metabolism,70
,stereotypical,69
,reserve,69
,rethink,68
,ethnicity,68
,judiciary,67
,originate,67
,watchdog,67
,assigned,66
,diminished,64
,caretaker,64
,breakthrough,64
,marginal,64
,decision-making,62
,high-profile,61
,fulfillment,60
,inflammation,59
,prescribed,58
,journalistic,58
,decision-making,57
,policy-making,57
,operational,56
,featured,56
,usurp,55
,rigid,55
,meaty,55
,receptor,54
,diplomacy,53
,ambiguous,53
,heroic,53
,self-efficacy,52
,behind-the-scenes,52
,teacher-librarian,52
,inhabit,51
,neuron,51
,adversarial,50
,gatekeeper,50
,governmental,49
,coveted,49
,surrogate,49
,relinquish,49
,spoiler,49
,peacekeeping,48
,postwar,48
,peripheral,48
,critically,48
,nontraditional,48
,caregiving,47
,liaison,47
,ceremonial,47
,rightful,46
,consultative,46
,motherhood,46
,outsized,46
,occupational,46
,enhanced,45
,hands-on,45
,conflicting,45
,formative,45
,indirect,44
,moderator,44
,nurturing,44
,demanding,44
,subservient,43
,abdicate,43
,advancing,43
,differentiation,43
,functioning,43
,varied,42
,insulin,41
,plum,41
,predominant,40
,comedic,40
,participatory,40
,laity,40
,underdog,39
,submissive,39
,elucidate,39
,athletics,38
,activation,38
,invaluable,38
,perpetuate,37
,assertive,37
,clergy,37
,opposite,37
,pioneering,36
,statesman,36
,shifting,36
,transcription,35
,familial,35
,stakeholder,35
,physiological,34
,moderating,34
,healer,34
,defined,34
,authoritative,34
,enforcer,34
,same-gender,33
,formulation,33
,dissemination,32
,diminishing,32
,rna,31
,analogous,31
,well-defined,31
,expansive,31
,fostering,31
,pastoral,31
,catalytic,30
,normative,30
,chaplain,30
,entrepreneurial,30
,oscar-winning,30
,outsize,29
,emmy,29
,seminal,29
,defining,29
,insignificant,29
,peacemaker,29
return,to,87307
,home,7969
,call,2889
,later,2227
,normal,1562
,favor,1035
,earth,966
,immediately,767
,starter,755
,eventually,565
,yard,544
,safely,429
,smile,401
,duty,394
,village,390
,refugee,384
,questionnaire,374
,punt,373
,veteran,355
,starting,347
,root,347
,gaze,308
,kickoff,299
,shortly,296
,touchdown,293
,verdict,287
,interception,281
,homeland,231
,vacation,225
,oven,224
,exile,216
,hometown,203
,lineup,202
,kick,183
,briefly,153
,drain,143
,indictment,139
,attribute,138
,completed,137
,pot,131
,equity,130
,boil,127
,rightful,118
,skillet,117
,vow,116
,civilian,112
,salmon,107
,leave,106
,greeting,99
,stare,98
,pan,96
,full-time,96
,promptly,93
,normalcy,93
,fumble,89
,fold,87
,unto,86
,voluntarily,85
,profitability,84
,vengeance,84
,salute,83
,shareholder,81
,sender,81
,pasta,79
,remains,79
,repeated,79
,compliment,77
,announcer,77
,receipt,75
,null,73
,migrant,71
,prodigal,69
,barracks,66
,dust,66
,empty-handed,66
,battlefield,65
,service,65
,honeymoon,64
,saucepan,63
,stolen,61
,node,59
,embrace,58
,vet,58
,deployment,58
,recess,57
,usable,56
,broadway,55
,periodically,50
,negotiating,50
,packet,49
,whence,48
,scorer,47
,sanity,47
,mainland,47
,intercept,47
,unharmed,47
,spacecraft,47
,errand,46
,stint,45
,buffalo,43
,space,43
,refund,43
,concussion,40
,reluctantly,40
,reclaim,39
,semblance,39
,signed,39
,format,38
,spawn,38
,formatting,37
,unused,36
,hiatus,35
,mater,35
,prominence,35
,query,35
,shore,35
,ancestral,35
,undeliverable,33
,captivity,33
,normality,31
,maternity,31
,podium,31
,triumphant,31
,bowl,30
,blender,29
,gi,29
,roi,29
,ticker,27
,unopened,27
,blocked,26
,dugout,26
,serviceman,26
,forcibly,25
,cornerback,25
,evacuee,25
,victorious,25
,saucepot,24
,swallow,24
,vomit,24
,miraculously,24
,fray,24
,bye,22
,changed,22
,natal,22
,serve,22
,pre-war,21
,triumphantly,21
,occupied,21
,mysteriously,20
,defective,20
,upright,20
,nightfall,20
,hamstring,20
,anonymously,20
,bosom,19
,mecca,19
,displaced,19
,birthplace,19
,traveller,19
,eg,18
,two-time,18
,postage,17
,unscathed,17
,two-week,17
,annualized,17
,all-american,16
,rebounder,16
,haitian,16
,executor,16
,clinton-era,16
,borrowed,16
,husker,16
,puree,15
,pre-recession,15
,exiled,15
,parting,15
,midseason,15
,volley,15
,repentance,14
,encore,14
,sabbatical,14
,unsold,14
,bookmark,13
,hardball,13
,drove,13
,enclosed,13
,dutifully,13
,second-half,13
,scowl,12
,six-party,12
,wayward,11
,escaped,11
,checked,11
,loot,11
,albanian,11
,sojourn,11
,homeworld,11
,haunt,11
,pretreatment,11
,conquering,10
,prepaid,10
,stamped,10
,subparagraph,10
,unconditionally,10
,looter,10
,masse,10
,daybreak,10
,first-team,10
,fact-finding,10
,integer,10
,deportee,10
,devastated,10
,forthwith,10
,mishandle,10
,disclosed,10
,hurriedly,10
,sporadically,9
,three-month,9
,obsessively,9
,five-day,9
,colander,9
,emigrant,9
,graded,9
,stasis,9
,motherland,9
,mage,9
,wearily,9
,errant,9
,stardust,9
,cursor,9
,offset,9
,furlough,8
,shire,8
,undamaged,8
,armful,8
,pre-crisis,8
,workroom,8
,therefrom,8
,thither,8
,headband,8
,resting,8
,drachma,8
,intermission,8
,hermitage,8
,pre-injury,7
,parolee,7
,primeval,7
,thumbs-up,7
,steelhead,7
,three-week,7
,confiscated,7
,self-addressed,7
,lightsaber,7
,sieve,7
road,down,13844
,side,4866
,along,3858
,off,3834
,trip,3361
,road,2862
,dirt,2710
,mile,2643
,long,2619
,up,2468
,car,2428
,hit,2188
,across,2063
,drive,2043
,lead,2015
,map,1937
,bridge,1918
,main,1666
,build,1646
,onto,1588
,middle,1324
,county,1298
,travel,1277
,near,1263
,north,1209
,ahead,1161
,mountain,1127
,west,1112
,park,1071
,south,1068
,block,1057
,hill,1008
,cross,1003
,highway,951
,traffic,935
,sign,900
,narrow,877
,gravel,842
,bike,840
,east,827
,construction,798
,paved,775
,access,759
,winding,757
,bump,729
,vehicle,700
,river,672
,block,671
,truck,653
,toll,651
,rage,600
,driver,597
,creek,569
,along,552
,forest,550
,pave,550
,stretch,535
,rail,520
,mill,514
,silk,512
,farm,503
,recovery,485
,lane,478
,trail,475
,route,453
,lake,449
,fork,446
,valley,445
,ferry,443
,rough,427
,drive,421
,line,405
,rural,394
,two-lane,384
,canyon,378
,avenue,375
,airport,375
,crew,366
,wind,365
,dusty,353
,infrastructure,353
,brick,351
,can,347
,village,344
,warrior,339
,beside,337
,runner,331
,bumpy,331
,rocky,325
,logging,308
,intersection,302
,improvement,294
,yellow,291
,ridge,287
,park,270
,straight,261
,tire,258
,abbey,258
,steep,257
,closure,248
,rubber,247
,unpaved,247
,ahead,246
,trip,239
,lonely,239
,bend,233
,race,226
,dust,217
,maintenance,209
,curve,206
,muddy,205
,icy,201
,alongside,200
,transportation,195
,rutted,194
,asphalt,192
,repair,184
,left,181
,repair,174
,sidewalk,171
,smooth,171
,mount,170
,ranch,168
,port,157
,entrance,150
,deer,148
,suite,148
,dam,146
,coastal,145
,rebuild,145
,railroad,142
,interstate,137
,impassable,137
,deserted,137
,log,136
,loop,136
,ditch,136
,exit,133
,transit,131
,widen,128
,oak,127
,pleasant,127
,sewer,127
,wagon,126
,speed,124
,pothole,124
,crossing,123
,frontage,120
,driveway,118
,junction,116
,serfdom,116
,orchard,116
,pit,113
,flat,112
,sandy,112
,railway,110
,grove,109
,maximum,108
,yellow,106
,mud,105
,traveler,103
,traveled,103
,chapel,102
,cyclist,101
,canal,100
,builder,99
,perdition,97
,swerve,96
,veer,94
,treacherous,93
,bicycle,92
,consecutive,91
,racer,91
,congestion,91
,congested,90
,windy,90
,freeway,90
,revolutionary,90
,kilometer,88
,pedestrian,88
,slippery,88
,twisting,88
,pond,87
,manor,87
,fury,86
,dead-end,85
,motorist,85
,slick,84
,cedar,82
,scenic,82
,blacktop,81
,pavement,81
,toll,81
,hazard,80
,cemetery,80
,township,80
,frost,79
,headlight,79
,clog,78
,jeep,78
,automobile,76
,subdivision,75
,flooded,73
,snowy,71
,ruin,71
,rash,71
,checkpoint,69
,interstate,68
,cruise,67
,carriage,65
,wooded,63
,paving,63
,cycling,61
,flooding,61
,four-lane,60
,hilly,60
,shoals,60
,rut,60
,twisty,59
,curve,58
,widening,57
,traverse,57
,litter,55
,rugged,55
,passable,55
,crumbling,55
,parallel,54
,unmarked,53
,druid,53
,border,53
,detour,53
,rut,52
,atlas,52
,flare,52
,sunken,52
,meadow,52
,cross-country,52
,plank,51
,metro,50
,hazardous,49
,one-way,48
,adjacent,47
,reopen,47
,convoy,47
,portobello,47
,one-lane,46
,countryside,46
,riches,46
,suv,45
,cypress,45
,plow,44
,hillside,44
,commuter,42
,curvy,42
,haul,42
,desert,41
,embankment,41
,snake,41
,tractor,41
,skid,41
,crooked,41
,cove,40
,strew,40
,redemption,40
,desolate,40
,trailhead,40
,arterial,39
,feeder,39
,quarry,39
,hollow,38
,interchange,38
,dune,38
,farmhouse,38
,potholed,37
,pasture,37
,tar,36
,baptist,36
,diverge,36
,billboard,36
,parallel,36
,snow-covered,35
,tree-lined,35
,beaver,35
,vibration,35
,dusk,34
,inca,34
,trudge,34
,methodist,34
,levee,34
,blocking,33
,curved,33
,milestone,33
,biker,32
,trucker,32
,barricade,32
,icehouse,32
,traction,31
,caravan,31
,brook,31
,irrigation,31
response,question,2724
,rate,2097
,immune,1573
,receive,1428
,response,1331
,emotional,1271
,emergency,1203
,positive,1134
,item,1029
,participant,983
,comment,978
,survey,968
,appropriate,956
,correct,808
,elicit,768
,immediate,729
,indicate,728
,quick,679
,stress,652
,initial,646
,negative,634
,crisis,597
,intervention,592
,direct,549
,category,537
,disaster,533
,rapid,506
,scale,499
,inflammatory,495
,trigger,463
,effective,449
,reader,441
,stimulus,440
,lack,439
,sexual,431
,pattern,413
,frequency,412
,range,407
,questionnaire,388
,provoke,387
,written,387
,typical,380
,mean,371
,physiological,355
