zoom,in,1762
,camera,263
,zoom,238
,car,106
,image,101
,lens,85
,past,79
,by,73
,video,58
,map,52
,zoom,48
,close,48
,toward,48
,screen,47
,along,43
,click,39
,pan,36
,close,32
,past,32
,pinch,31
,down,31
,fast,28
,user,28
,speed,26
,helicopter,24
,overhead,23
,display,22
,tight,21
,pinch,20
,frame,19
,sky,18
,pan,18
,ultra,17
,close-up,16
,rotate,16
,whale,16
,slowly,15
,highway,15
,chart,14
,train,13
,freeze,13
,angle,13
,cloud,13
,button,13
,tight,12
,gesture,11
,jet,11
,scrolling,11
,focal,11
,bike,10
,pixel,10
,capability,9
,fighter,9
,tap,9
,telephoto,9
,mode,9
,motorcycle,9
,resolution,9
,cart,9
,tilt,9
,footage,8
,hummingbird,8
,galaxy,8
,scope,8
,mouse,8
,spin,7
,net,7
,rocket,7
,telescope,7
,ramp,7
,scooter,6
,viewfinder,6
,fixed,6
,magnification,6
,manually,6
,maximum,6
,spot,6
,binoculars,6
,bang,6
,distant,6
,electron,6
,satellite,6
,airplane,6
,upward,6
,autofocus,6
,slide,6
,flash,6
,driveway,5
,horizon,5
,colored,5
,scroll,5
,cameraman,5
,graph,5
,flying,5
,keyboard,4
,mm,4
,spaceship,4
,browser,4
,wake,4
,asteroid,4
,sniper,4
,dial,4
,two-finger,4
,layout,4
,camcorder,4
,viewpoint,4
,joystick,4
,graphic,4
,supernova,4
,cam,4
,skateboard,4
,freeway,4
,zip,4
,navigate,4
,alien,4
,microscope,4
,hike,4
,interface,4
,manual,4
,bee,4
,swipe,4
,animation,4
,digitally,3
,artifact,3
,compact,3
,terrain,3
,playback,3
,slider,3
,treetop,3
,spacecraft,3
,gravel,3
,close,3
,reset,3
,would-be,3
,backward,3
,steep,3
,reverse,3
,skater,3
,microscopic,3
,counting,3
,enlarge,3
,optically,3
,roar,3
,blurry,3
,lunar,3
,speedboat,3
,panoramic,3
,scroll,3
,megapixel,3
,steed,3
,waiting,3
,optical,3
,atlas,3
,butterfly,3
,eyeball,3
,macro,3
,cosmos,3
,slow,3
,express,3
,jeep,3
,cobra,3
,quick,3
,shutter,3
,imagery,3
,winding,3
,between,3
,swerve,2
,viewing,2
,cereal,2
,stratosphere,2
,feldspar,2
,saucer,2
,squint,2
,high-resolution,2
,balcony,2
,lightspeed,2
,air-conditioned,2
,motorist,2
,chopper,2
,purposefully,2
,downhill,2
,upwards,2
,stealth,2
,insert,2
,tract,2
,key,2
,boom,2
,afar,2
,altitude,2
,maniacally,2
,sideways,2
,petal,2
,magnify,2
,crater,2
,cursor,2
,gleefully,2
,stereo,2
,blur,2
,upward,2
,burst,2
,downward,2
,astonishing,2
,fractal,2
,pixelated,2
,billboard,2
,sonar,2
,wasp,2
,tracking,2
,amazingly,2
,mercury,2
,overlay,2
,real-time,2
,smoothly,2
,trackpad,2
,font,2
,collapsed,2
,escort,2
,sleek,2
,webpage,2
,attacker,2
,terrifying,2
,arch,2
,mustang,2
,tram,2
,neuroscientist,2
,apache,2
,pinching,2
,nest,2
,programmer,2
,thrill,2
,latch,2
,iridescent,2
,ufo,2
,racing,2
,overlay,2
,unmarked,2
,gigantic,2
,google,2
,right,2
,bruised,2
,pod,2
,pic,2
,corresponding,2
,inset,2
,nucleus,2
,implant,2
,functionality,2
,obscure,2
,rig,2
,seamless,2
,flaming,2
,circling,2
,seamlessly,2
,pancreas,2
,infinity,2
,austrian,2
,fart,2
,skier,2
,snatch,2
,clank,2
,capsule,2
,dart,2
,guided,2
,constellation,2
,coordinate,2
,toggle,2
,horizontal,2
,videocamera,2
,wooded,2
,toddler,2
,lizard,2
,remote-controlled,2
,eyepiece,2
,mountainside,2
,worksheet,2
,recorded,2
,scale,2
,autobahn,2
,resize,2
,high-tech,2
,veer,2
,nostril,2
,downhill,2
,foreground,2
,zip,2
,bumper,2
,viewscreen,2
,interstate,2
,quadrant,2
,visually,2
,anti-semitism,2
,cellphone,2
,preview,2
,cyclist,2
,dolly,2
,aperture,2
,warp,2
,proton,2
,biplane,2
,silently,2
,lens,461
,optical,218
,camera,128
,digital,117
,use,110
,zoom,75
,range,61
,feature,54
,long,44
,zoom,41
,telephoto,40
,image,38
,wide,30
,ratio,23
,button,23
,focal,23
,powerful,22
,slow,22
,scout,21
,air,20
,semantic,20
,angle,19
,function,18
,mode,18
,length,18
,shoot,17
,shot,17
,pan,17
,manual,16
,pinch,16
,super,16
,kit,16
,mm,15
,screen,15
,flash,15
,standard,15
,setting,13
,wide-angle,13
,canon,13
,quality,13
,prime,12
,macro,11
,sensor,11
,adjust,11
,option,11
,slider,11
,sharp,10
,stabilization,10
,memory,10
,fast,10
,aperture,9
,freedom,9
,capability,9
,eyepiece,8
,default,8
,maximum,8
,built-in,8
,click,8
,autofocus,8
,decent,7
,above,7
,pancake,7
,focus,7
,fit,7
,camcorder,7
,scroll,7
,megapixel,7
,cheap,7
,light,7
,fixed,6
,forefoot,6
,press,6
,shutter,6
,map,6
,giant,6
,speed,6
,feature,6
,modem,6
,variable,6
,compact,6
,electronic,6
,enable,6
,explorer,5
,mount,5
,heel,5
,massive,5
,pan,5
,lossless,5
,resolution,5
,excellent,5
,sidebar,5
,menu,5
,browser,5
,lack,5
,adjustable,5
,snap,5
,moderate,5
,still,5
,viewfinder,5
,sigma,5
,toe,5
,iphone,4
,close-up,4
,display,4
,ultra,4
,iq,4
,magnification,4
,below,4
,tripod,4
,photography,4
,exposure,4
,frame,4
,portrait,4
,adjustment,4
,zee,4
,faster,4
,photograph,4
,playback,4
,continuous,4
,couple,4
,fax,4
,switch,4
,flash,4
,extreme,4
,helpful,4
,reverse,4
,dolly,4
,close-up,4
,shooting,4
,lox,4
,boom,4
,range,4
,eg,4
,scope,4
,equivalent,4
,cushioning,3
,flexibility,3
,gesture,3
,worm,3
,interactive,3
,recorder,3
,sport,3
,click,3
,impressive,3
,decaf,3
,whopping,3
,beginner,3
,pixel,3
,toggle,3
,evil,3
,ideal,3
,ridiculous,3
,tilt,3
,graphic,3
,tele,3
,unmotivated,3
,lure,3
,audio,3
,responsive,3
,advanced,3
,tight,3
,edit,3
,shooter,3
,superb,3
