questionable,practice,257
,highly,246
,decision,145
,best,130
,assumption,103
,behavior,96
,value,95
,list,94
,character,90
,claim,81
,activity,75
,morally,74
,call,73
,source,65
,tactic,51
,ethically,50
,injury,48
,questionable,48
,somewhat,48
,knee,47
,method,47
,content,43
,engage,42
,judgment,42
,ankle,39
,ethics,36
,taste,36
,ballot,36
,legality,34
,circumstance,33
,due,32
,investigation,32
,validity,31
,dealings,31
,accounting,30
,background,30
,loan,29
,spam,28
,reliability,28
,conduct,27
,move,27
,hamstring,27
,testimony,26
,assertion,25
,contribution,24
,payment,24
,conclusion,23
,procedure,22
,loyalty,21
,illegal,21
,extremely,20
,legally,20
,spending,19
,light,18
,credibility,18
,moral,18
,groin,18
,reputation,17
,increasingly,17
,relevance,16
,motive,16
,penalty,16
,efficacy,15
,deem,15
,origin,14
,expenditure,14
,interpretation,14
,fund-raising,14
,proposition,14
,logic,14
,patent,14
,utility,13
,transaction,13
,effectiveness,13
,accuracy,13
,habit,13
,potentially,13
,constitutionally,13
,practice,12
,premise,12
,intention,12
,merit,12
,scientifically,12
,lending,11
,integrity,11
,trading,11
,hygiene,11
,virtue,10
,donation,10
,motivation,10
,officially,10
,morality,10
,judgement,10
,downright,9
,veracity,9
,dubious,9
,nevertheless,9
,furthermore,9
,legitimacy,9
,methodology,9
,authenticity,9
,provenance,9
,promotion,8
,competence,8
,ruling,8
,concussion,8
,allegedly,8
,uncover,8
,registration,7
,recruiting,7
,doubtful,7
,acquisition,7
,intent,7
,outright,7
,eg,7
,coaching,7
,ethical,7
,alleged,7
,billing,7
,critique,6
,costly,6
,respect,6
,the,6
,qualification,6
,usefulness,6
,thigh,6
,lender,6
,suspicious,6
,signing,6
,hire,6
,constitutionality,6
,sanity,6
,regard,6
,environmentally,6
,no-holds-barred,6
,classify,5
,flaw,5
,sexuality,5
,attendance,5
,maneuver,5
,sprained,5
,usage,5
,inference,5
,sloppy,5
,misconduct,5
,rationale,5
,linebacker,5
,interference,5
,problematic,5
,audit,5
,empirical,5
,risky,5
,racially,5
,probable,5
,factually,5
,borderline,5
,citation,5
,flawed,4
,deduction,4
,cam,4
,african-american,4
,sincerity,4
,implicate,4
,attribution,4
,hitter,4
,empirically,4
,financially,4
,unethical,4
,viability,4
,allegiance,4
,misleading,4
,pardon,4
,resort,4
,listed,4
,untested,4
,mildly,4
,preventable,4
,antics,4
,viking,4
,detail,4
,stat,4
,shady,4
,credential,4
,unacceptable,4
,handling,4
,aesthetics,4
,fraudulent,4
,remotely,4
,foul,4
,surf,4
,deed,4
,investigative,4
,lapse,4
,objectivity,4
,aside,4
,parentage,4
,tenure,4
,autism,4
,endeavor,4
,remedy,4
,escalate,4
,faulty,4
,parenting,4
,fullback,3
,alone,3
,improbable,3
,reimbursement,3
,texan,3
,presumption,3
,understandable,3
,intentional,3
,foreclosure,3
,homosexuality,3
,repute,3
,play-calling,3
,insufficiently,3
,unjustified,3
,outdated,3
,burst,3
,gimmick,3
,forearm,3
,standardized,3
,hospitality,3
,factual,3
,battlefield,3
,reported,3
,borrower,3
,emulate,3
,construct,3
,referee,3
,espionage,3
,mar,3
,supposition,3
,implicitly,3
,judging,3
,let,3
,theologically,3
,nodule,3
,portrayal,3
,thimerosal,3
,winger,3
,offshore,3
,riddle,3
,superior,3
,myriad,3
,outright,3
,flat-out,3
,paternity,3
,champ,3
,wartime,3
,unsound,3
,meta-analysis,3
,acorn,3
,storyline,3
,fertility,3
,bookkeeping,3
,deceptive,3
,unreliable,3
,spiritually,3
,decision-making,3
,appellate,3
,madden,3
,speculative,3
,bribery,3
,affidavit,3
,surface,3
,quadriceps,3
,wary,3
,hiring,3
,nutritional,3
,patriotism,3
,alibi,3
,anecdote,3
,officiating,3
,deterrent,3
,umpire,3
,fumble,3
,bruised,3
,proxy,3
,improper,3
,fit,3
,voluntarily,3
,additive,3
,alienate,2
,nation-state,2
,trustworthy,2
,unsavory,2
,contusion,2
,plagiarism,2
,conceptually,2
,inaccurate,2
,drawback,2
,feces,2
,present,2
,liaison,2
,omission,2
,siting,2
,shiite,2
,cloudy,2
,regressive,2
questioning,line,307
,during,171
,under,133
,join,128
,far,101
,tough,91
,lead,74
,attorney,46
,face,44
,intense,42
,round,32
,witness,32
,critical,32
,present,29
,aggressive,28
,constant,28
,authority,28
,direct,28
,admit,26
,judge,25
,senator,25
,questioning,24
,will,24
,socratic,24
,repeated,23
,sharp,22
,persistent,20
,relentless,19
,radical,18
,prosecutor,17
,thinking,16
,pursue,16
,assumption,15
,harsh,14
,hearing,14
,initial,14
,extensive,14
,prior,14
,suspect,14
,hostile,14
,oral,13
,inquiry,13
,prompt,13
,question,13
,juror,13
,doubt,12
,continued,12
,acknowledge,12
,conclude,11
,motive,11
,rigorous,11
,verbal,11
,probing,10
,resume,10
,cease,10
,insistent,10
,gentle,10
,fundamental,9
,confirmation,9
,nominee,9
,feedback,9
,response,9
,examination,9
,undergo,9
,skepticism,9
,philosophical,8
,vigorous,8
,judiciary,8
,model,8
,open-ended,8
,repetitive,8
,legitimacy,8
,investigator,8
,high-level,8
,reflection,8
,mode,8
,reflective,7
,pointed,7
,skeptical,7
,curiosity,7
,prospective,7
,counsel,7
,testimony,7
,systematic,7
,voluntary,7
,provoke,7
,interrogation,7
,follow-up,7
,incessant,7
,center,7
,detain,7
,endure,6
,custodial,6
,strict,6
,irrelevant,6
,thorough,6
,elicit,6
,suggestive,6
,confine,6
,detention,6
,dialogue,6
,concede,6
,subject,6
,thoughtful,6
,listening,6
,endless,6
,continual,6
,veracity,6
,intensive,6
,subsequent,5
,summarize,5
,problem-solving,5
,discourage,5
,polite,5
,clarify,5
,persist,5
,lawmaker,5
,deposition,5
,ie,5
,exploration,5
,logical,5
,confusion,5
,unexpected,5
,guided,5
,biased,5
,skilled,5
,the,4
,qualification,4
,established,4
,nonstop,4
,objection,4
,interviewer,4
,instructional,4
,validity,4
,part,4
,prior,4
,fold,4
,explicit,4
,preclude,4
,pretrial,4
,encouraging,4
,low-level,4
,accusation,4
,ontological,4
,respectful,4
,interrogator,4
,withering,4
,profound,4
,informal,4
,sustained,4
,evasive,3
,argumentative,3
,invoke,3
,transgender,3
,extreme,3
,in-depth,3
,dialectical,3
,preliminary,3
,withstand,3
,desired,3
,connection,3
,bisexual,3
,implicit,3
,queer,3
,authenticity,3
,editorial,3
,coroner,3
,orthodoxy,3
,higher-level,3
,determinant,3
,confessor,3
,coordinate,3
,overly,3
,hostility,3
,insatiable,3
,precinct,3
,unprecedented,3
,stimulate,3
,detainee,3
,existential,3
,excessive,3
,rejection,3
,forceful,3
,frank,3
,tenacity,3
,demagogic,3
,closed-door,3
,succession,3
,interactive,3
,inevitably,3
,indirect,3
,revision,3
,documentation,3
,comprehension,3
,stricken,2
,dissent,2
,myopic,2
,sufficiently,2
,stare,2
,philosophic,2
,accepted,2
,methodical,2
,moderator,2
,focused,2
,sidestep,2
,allegiance,2
,argumentation,2
,insinuate,2
,impermissible,2
,intrusive,2
,brit,2
,prolong,2
,open-minded,2
,feminism,2
,pathologist,2
,enduring,2
,coercive,2
,incisive,2
,unrestricted,2
,infer,2
,unwelcome,2
,discontent,2
,chuck,2
,mirror,2
,earnest,2
