could,wish,16141
,possibly,13425
,easily,12511
,imagine,10948
,afford,9975
,hardly,4055
,barely,3604
,potentially,3162
,bear,2917
,smell,2565
,resist,2550
,sense,1194
,conceivably,1016
,muster,991
,reasonably,888
,theoretically,672
,scarcely,597
,foresee,564
,fathom,496
,comprehend,470
,withstand,437
,jeopardize,415
,discern,405
,construe,377
,alternatively,360
,backfire,332
,comfortably,300
,salvage,234
,legitimately,214
,derail,199
,decipher,194
,conceivable,187
,reliably,181
,realistically,179
,outrun,172
,plausibly,158
,revolutionize,139
,destabilize,136
,cheaply,133
,adversely,120
,inconceivable,93
,profitably,75
,feasibly,72
,usefully,66
call,police,9955
,name,9365
,upon,4844
,cop,3230
,witness,1553
,ambulance,1442
,liar,1337
,telephone,1049
,resolution,820
,racist,722
,commonly,704
,strike,699
,cab,605
,reservation,581
,bluff,560
,syndrome,515
,backup,465
,spade,436
,local,402
,time-out,401
,hotline,389
,memoir,381
,resignation,365
,foul,341
,toll-free,328
,anytime,326
,affectionately,292
,whore,270
,boycott,265
,halt,249
,slut,249
,truce,223
,coward,222
,traitor,214
,kettle,213
,right,203
,enzyme,203
,jokingly,186
,cease-fire,182
,impeachment,182
,wake-up,178
,moron,175
,nigger,172
,rightly,165
,appropriately,163
,plumber,161
,paramedic,154
,aptly,140
,moratorium,139
,reinforcement,130
,cellphone,128
,umpire,123
,reservist,121
,euphemistically,120
,repeal,117
,hypocrite,116
,tow,115
,faggot,106
,bigot,95
,ref,94
,cunt,86
,ouster,85
,variously,84
,frantically,82
,derisively,80
,medic,78
,sociologist,75
,exterminator,72
,audible,72
,hastily,72
,mistakenly,69
,abolition,69
,misogynist,65
,dispatcher,64
,repentance,62
,popularly,61
,stopper,60
,tentatively,59
,jackass,59
,little-known,58
,homophobic,56
,concierge,56
,overthrow,53
,fag,53
,urgently,53
,wimp,51
,fondly,50
,abomination,49
,locksmith,47
,hereafter,46
,laughingly,46
,telemarketer,44
,informally,42
,sissy,41
,landline,41
,repairman,41
,epithet,40
,toll,40
,derogatory,39
,contraption,39
,shenanigans,37
,n-word,36
,switchboard,35
,fashioned,35
,florist,33
,partial-birth,33
,disgraceful,33
,snob,33
case,court,7931
,study,7681
,involve,4500
,criminal,2685
,particular,2525
,murder,2286
,present,2026
,handle,1906
,judge,1877
,supreme,1753
,civil,1618
,rape,1443
,prosecutor,1328
,solve,1318
,file,1318
,dismiss,1315
,investigate,1312
,involved,1288
,file,1273
,scenario,1259
,extreme,1252
,prosecution,1215
,abuse,1176
,review,1110
,rare,1106
,settle,1093
,jury,1048
,prosecute,1020
,cite,1012
,severe,904
,defendant,871
,abortion,772
,pending,761
,classic,752
,high-profile,720
,fraud,706
,display,702
,assign,661
,appeal,641
,missing,612
,penalty,608
,plaintiff,602
,aids,599
,illustrate,596
,resolve,595
,reported,560
,investigator,552
,plead,519
,suspect,502
,reopen,479
,bankruptcy,478
,compelling,474
,arise,469
,custody,455
,reserve,444
,homicide,431
,basket,412
,merit,408
,incest,400
,harassment,395
,discrimination,394
,jurisdiction,385
,isolated,372
,ruling,369
,landmark,369
,juror,348
,confirmed,343
,suspected,336
,diagnose,318
,circumstantial,301
,mild,297
,verdict,285
,handling,283
,convincing,273
,unsolved,267
,alleged,263
,flu,260
,malpractice,258
,precedent,256
,exceptional,233
,mistaken,225
,acute,213
,overstate,207
,felony,204
,documented,204
,outbreak,203
,misconduct,201
,trophy,198
,litigation,188
,bolster,187
,unrelated,169
,measles,168
,persuasive,167
,notorious,158
,carrying,157
,applicable,156
,eg,155
,poisoning,152
,ie,151
,remand,148
,litigate,148
,malaria,144
,hopeless,143
,egregious,135
,asylum,134
,hypothetical,133
,obstruction,130
,connection,129
,docket,128
,attache,128
,probable,126
,violin,126
,anthrax,126
,tuberculosis,126
,publicized,120
,arbitration,119
,backlog,119
,preside,118
,kidnapping,118
,clear-cut,117
,misdemeanor,117
,disposition,117
,abduction,115
,prima,111
,meningitis,111
,polio,110
,open-and-shut,107
,borderline,106
,infringement,103
,pneumonia,103
,neglect,103
,dismissal,101
,brutality,100
,espionage,98
,accused,97
,influenza,97
,deposition,95
,sensational,95
,wrongful,95
,libel,94
,negligence,93
,recuse,92
,appellate,92
,arson,92
,lacrosse,91
,trafficking,91
,defamation,88
,molestation,86
,pending,84
,airtight,84
,brief,83
,statutory,82
,perjury,81
,tort,80
,bribery,79
,diarrhea,78
,celebrated,77
,deportation,76
,limiting,76
,manslaughter,75
,shut,74
,desegregation,74
,asbestos,73
,cholera,73
,fatality,72
,adjudicate,71
,smallpox,69
,unresolved,67
,atypical,66
,contested,64
,cartridge,64
,dengue,63
,carcinoma,63
,retrospective,61
,sporadic,60
,analogous,60
,pertussis,60
,cervical,60
,hinge,60
,leukemia,60
,retry,58
,debtor,58
,obscenity,53
,illustrative,52
,hepatitis,52
,swine,52
,death-penalty,51
,white-collar,51
,arbitrator,51
